lidar_end_time     cur_frame_time(s)      ekf_consuming_time(s)
1778057003.076005    0.010673             0.007003
1778057003.176001    0.005096             0.003087
1778057003.275984    0.007592             0.005350
1778057003.376042    0.007985             0.005304
1778057003.471057    0.011836             0.006699
1778057003.575999    0.005488             0.003292
1778057003.671058    0.010830             0.006522
1778057003.776009    0.009646             0.005913
1778057003.876024    0.009077             0.004887
1778057003.976016    0.005646             0.003808
1778057004.076069    0.007713             0.005232
1778057004.176026    0.004900             0.003035
1778057004.276058    0.009073             0.005311
1778057004.371036    0.014197             0.009291
1778057004.471086    0.019641             0.004708
1778057004.576021    0.005933             0.003979
1778057004.676001    0.005768             0.003452
1778057004.775994    0.008583             0.005398
1778057004.876089    0.022576             0.004858
1778057004.976001    0.011750             0.007348
1778057005.076051    0.033639             0.007205
1778057005.176007    0.008762             0.005372
1778057005.271062    0.021317             0.005475
1778057005.376015    0.010531             0.005492
1778057005.476001    0.006084             0.004119
1778057005.576008    0.005290             0.003467
1778057005.675988    0.008961             0.005293
1778057005.776053    0.012600             0.007217
1778057005.871054    0.012415             0.007395
1778057005.976006    0.005772             0.003596
1778057006.071060    0.013570             0.008346
1778057006.176034    0.010925             0.006700
1778057006.276002    0.012270             0.007031
1778057006.376008    0.007288             0.004612
1778057006.476041    0.008844             0.005209
1778057006.576044    0.008507             0.005465
1778057006.671043    0.020705             0.004070
1778057006.776021    0.005573             0.003618
1778057006.871058    0.020332             0.008217
1778057006.976006    0.011522             0.006532
1778057007.076015    0.008263             0.004841
1778057007.176003    0.007027             0.004546
1778057007.276027    0.008352             0.004458
1778057007.375996    0.012456             0.007059
1778057007.471064    0.014596             0.008539
1778057007.576029    0.005681             0.003658
1778057007.671076    0.009599             0.005696
1778057007.776005    0.006459             0.003834
1778057007.871057    0.018096             0.010957
1778057007.976002    0.008658             0.005513
1778057008.071005    0.015053             0.007954
1778057008.176040    0.008648             0.005333
1778057008.271045    0.015241             0.007341
1778057008.375999    0.005122             0.003007
1778057008.471069    0.018122             0.010769
1778057008.575999    0.005683             0.003542
1778057008.671039    0.009570             0.005831
1778057008.776001    0.007055             0.004387
1778057008.876023    0.008379             0.005909
1778057008.976030    0.009529             0.005943
1778057009.076051    0.013865             0.007703
1778057009.176004    0.004759             0.002842
1778057009.271048    0.009995             0.005796
1778057009.375988    0.005432             0.003183
1778057009.476007    0.008798             0.004908
1778057009.576028    0.008951             0.005988
1778057009.676008    0.011345             0.005862
1778057009.776004    0.007554             0.004579
1778057009.871045    0.012815             0.007968
1778057009.976009    0.009854             0.006359
1778057010.071049    0.034812             0.005759
1778057010.176001    0.005331             0.003303
1778057010.276024    0.006612             0.004088
1778057010.375974    0.005918             0.003993
1778057010.476004    0.015700             0.010770
1778057010.576025    0.005434             0.003465
1778057010.671050    0.014725             0.007898
1778057010.776004    0.010619             0.004034
1778057010.871066    0.017258             0.009160
1778057010.976006    0.007552             0.004683
1778057011.076034    0.008147             0.004958
1778057011.176005    0.005382             0.003262
1778057011.276004    0.008512             0.005698
1778057011.376038    0.006374             0.004308
1778057011.471031    0.019958             0.008427
1778057011.576007    0.007587             0.004473
1778057011.671052    0.020866             0.012192
1778057011.776007    0.007178             0.004306
1778057011.876014    0.006781             0.004183
1778057011.976006    0.008884             0.006108
1778057012.076031    0.022983             0.007196
1778057012.176029    0.004890             0.002933
1778057012.271058    0.012167             0.007180
1778057012.376009    0.011760             0.007935
1778057012.475985    0.009580             0.006017
1778057012.576001    0.007091             0.004599
1778057012.670978    0.011434             0.007498
1778057012.776014    0.007238             0.004249
1778057012.871012    0.026247             0.008335
1778057012.976017    0.006920             0.002793
1778057013.071055    0.016259             0.004838
1778057013.175998    0.018122             0.005013
1778057013.276004    0.012127             0.007107
1778057013.375972    0.005303             0.003200
1778057013.476041    0.012987             0.006245
1778057013.576001    0.006968             0.004088
1778057013.676003    0.006470             0.003887
1778057013.776004    0.005910             0.003707
1778057013.871070    0.027580             0.009219
1778057013.975958    0.006596             0.004049
1778057014.076068    0.016302             0.009807
1778057014.175992    0.005595             0.003526
1778057014.276007    0.005774             0.003714
1778057014.376003    0.005118             0.003058
1778057014.475973    0.010940             0.007214
1778057014.576045    0.005402             0.003534
1778057014.676044    0.011891             0.007642
1778057014.776015    0.007020             0.005060
1778057014.871045    0.010989             0.006530
1778057014.976002    0.012071             0.006634
1778057015.075974    0.017901             0.011998
1778057015.176008    0.005883             0.003991
1778057015.276000    0.012771             0.004694
1778057015.375980    0.009475             0.006200
1778057015.471051    0.016810             0.010421
1778057015.575953    0.006310             0.004185
1778057015.671052    0.032611             0.005635
1778057015.741019    0.005982             0.003777
1778057015.845973    0.023794             0.006663
1778057015.945993    0.010907             0.006838
1778057016.051008    0.012825             0.006907
1778057016.145972    0.011525             0.007335
1778057016.251000    0.014759             0.008139
1778057016.355997    0.006332             0.003625
1778057016.461012    0.020122             0.010116
1778057016.560998    0.007268             0.004052
1778057016.661010    0.027542             0.006945
1778057016.760996    0.007943             0.004728
1778057016.860996    0.012524             0.007069
1778057016.960996    0.006661             0.003649
1778057017.071019    0.013549             0.007046
1778057017.171011    0.005604             0.003413
1778057017.271058    0.011791             0.006860
1778057017.376006    0.007726             0.004575
1778057017.475983    0.011000             0.005870
1778057017.576026    0.004985             0.003024
1778057017.676005    0.007002             0.004510
1778057017.776028    0.005017             0.002953
1778057017.871050    0.013569             0.008069
1778057017.976001    0.005455             0.003336
1778057018.071045    0.013282             0.005054
1778057018.136000    0.006173             0.003830
1778057018.241004    0.005460             0.003031
1778057018.340996    0.008158             0.005299
1778057018.440999    0.014861             0.008188
1778057018.541005    0.006467             0.004354
1778057018.651001    0.010774             0.004236
1778057018.750994    0.010954             0.007977
1778057018.851005    0.016191             0.008008
1778057018.955996    0.006121             0.003767
1778057019.061024    0.014751             0.008808
1778057019.160968    0.006534             0.003790
1778057019.271001    0.011113             0.008182
1778057019.376017    0.007542             0.004514
1778057019.471057    0.012871             0.007402
1778057019.576016    0.008114             0.005120
1778057019.671067    0.013363             0.008405
1778057019.736023    0.009206             0.005876
1778057019.835995    0.016220             0.008670
1778057019.935957    0.005324             0.002923
1778057020.041006    0.018090             0.009983
1778057020.141009    0.005721             0.003657
1778057020.241010    0.017244             0.009553
1778057020.341003    0.010127             0.004862
1778057020.440996    0.018341             0.011920
1778057020.546013    0.005525             0.003322
1778057020.646014    0.006861             0.004337
1778057020.745994    0.006336             0.003950
1778057020.846001    0.013493             0.008109
1778057020.946010    0.007721             0.005339
1778057021.051001    0.009423             0.005620
1778057021.151005    0.008170             0.005200
1778057021.255988    0.020405             0.006961
1778057021.355996    0.005243             0.003251
1778057021.455999    0.014143             0.007416
1778057021.561003    0.005238             0.003204
1778057021.661019    0.012181             0.007411
1778057021.760994    0.011952             0.007584
1778057021.861000    0.010513             0.006452
1778057021.971010    0.008509             0.006287
1778057022.071064    0.017875             0.009038
1778057022.176003    0.006209             0.003671
1778057022.236005    0.011592             0.007801
1778057022.340995    0.006211             0.003800
1778057022.441003    0.010751             0.007423
1778057022.540998    0.009179             0.005666
1778057022.641006    0.009171             0.004725
1778057022.741004    0.008518             0.005055
1778057022.845971    0.016354             0.009835
1778057022.951000    0.005776             0.003789
1778057023.051014    0.014419             0.009675
1778057023.151003    0.005934             0.003816
1778057023.251055    0.016530             0.011855
1778057023.351002    0.010863             0.007010
1778057023.451000    0.006714             0.004219
1778057023.555996    0.007215             0.004265
1778057023.661005    0.013556             0.008379
1778057023.760996    0.012319             0.004063
1778057023.861003    0.012362             0.007601
1778057023.970971    0.007092             0.004571
1778057024.071020    0.020723             0.010672
1778057024.176049    0.005973             0.003524
1778057024.271045    0.021872             0.005397
1778057024.376033    0.005374             0.003496
1778057024.471065    0.011152             0.006628
1778057024.576004    0.005370             0.003095
1778057024.635996    0.022198             0.014237
1778057024.736016    0.005866             0.003534
1778057024.841003    0.009387             0.005461
1778057024.940999    0.005597             0.003574
1778057025.040997    0.016401             0.007639
1778057025.141018    0.007554             0.004556
1778057025.240997    0.008607             0.004929
1778057025.341005    0.005916             0.004004
1778057025.440996    0.005293             0.003385
1778057025.540997    0.005059             0.003038
1778057025.646002    0.006083             0.003977
1778057025.745999    0.007404             0.004994
1778057025.846055    0.012945             0.008042
1778057025.946007    0.014744             0.005433
1778057026.046009    0.024339             0.014239
1778057026.150953    0.007047             0.004591
1778057026.256065    0.012946             0.006622
1778057026.361002    0.005928             0.003704
1778057026.461010    0.009295             0.005627
1778057026.565995    0.010003             0.004781
1778057026.671045    0.014867             0.008785
1778057026.771002    0.005878             0.003834
1778057026.871078    0.013803             0.006090
1778057026.975965    0.010002             0.003583
1778057027.076006    0.011608             0.007318
1778057027.176004    0.006733             0.004331
1778057027.235997    0.012404             0.007592
1778057027.340976    0.007689             0.004613
1778057027.450962    0.014757             0.008837
1778057027.550999    0.012846             0.008809
1778057027.656023    0.017520             0.011070
1778057027.755999    0.007807             0.004851
1778057027.856027    0.014378             0.008270
1778057027.960998    0.007038             0.004119
1778057028.060998    0.025149             0.012701
1778057028.170999    0.005259             0.003173
1778057028.271014    0.019904             0.006003
1778057028.375996    0.007822             0.004580
1778057028.471061    0.019965             0.011130
1778057028.576005    0.009093             0.005474
1778057028.636001    0.010302             0.006968
1778057028.740995    0.011557             0.007152
1778057028.840997    0.013152             0.007099
1778057028.940997    0.004964             0.003076
1778057029.045965    0.010943             0.006324
1778057029.145961    0.005728             0.003690
1778057029.256026    0.013785             0.008083
1778057029.361009    0.008599             0.005091
1778057029.461003    0.009833             0.005736
1778057029.560996    0.008458             0.005189
1778057029.660996    0.010355             0.006524
1778057029.760997    0.016816             0.011141
1778057029.861006    0.009798             0.005906
1778057029.960996    0.005767             0.003677
1778057030.061008    0.012784             0.008378
1778057030.161006    0.005597             0.003465
1778057030.271003    0.009778             0.006813
1778057030.376005    0.006729             0.004299
1778057030.476037    0.008300             0.005018
1778057030.535997    0.004661             0.003039
1778057030.640998    0.014820             0.007898
1778057030.741096    0.013043             0.007611
1778057030.840996    0.009204             0.005974
1778057030.941004    0.010418             0.006561
1778057031.040998    0.010889             0.007870
1778057031.140995    0.006346             0.004018
1778057031.246001    0.011584             0.006127
1778057031.351000    0.012291             0.007677
1778057031.455952    0.012434             0.008082
1778057031.555997    0.011955             0.006891
1778057031.661015    0.012512             0.007531
1778057031.761005    0.007173             0.004787
1778057031.861060    0.014238             0.008688
1778057031.961005    0.005172             0.003120
1778057032.060998    0.014379             0.008715
1778057032.161000    0.007711             0.004789
1778057032.261006    0.016195             0.009563
1778057032.360996    0.008107             0.005052
1778057032.461010    0.016171             0.009374
1778057032.560997    0.008620             0.005539
1778057032.661016    0.015438             0.008533
1778057032.760961    0.006842             0.004447
1778057032.866005    0.006375             0.003187
1778057032.976028    0.007452             0.004734
1778057033.071045    0.017623             0.009209
1778057033.176050    0.007825             0.004732
1778057033.271037    0.012916             0.008720
1778057033.376007    0.005294             0.003337
1778057033.471011    0.015739             0.009130
1778057033.575999    0.005926             0.003530
1778057033.675982    0.013737             0.008199
1778057033.776006    0.005220             0.002821
1778057033.875988    0.016598             0.010318
1778057033.976029    0.008308             0.005325
1778057034.036006    0.014180             0.008517
1778057034.141007    0.005149             0.003025
1778057034.240997    0.010196             0.005357
1778057034.340996    0.005072             0.002974
1778057034.451007    0.006133             0.003706
1778057034.550996    0.009754             0.007045
1778057034.650957    0.016860             0.004517
1778057034.751004    0.006142             0.003919
1778057034.856029    0.012567             0.007205
1778057034.961001    0.005487             0.003466
1778057035.071008    0.008639             0.004573
1778057035.171013    0.006063             0.004020
1778057035.271012    0.009419             0.006308
1778057035.370961    0.005272             0.003218
1778057035.471067    0.014776             0.006498
1778057035.576000    0.021236             0.017909
1778057035.676002    0.013842             0.003851
1778057035.776006    0.007078             0.004472
1778057035.876017    0.014112             0.009194
1778057035.976000    0.010957             0.003098
1778057036.071015    0.020084             0.012006
1778057036.136009    0.005288             0.003640
1778057036.235978    0.027800             0.005912
1778057036.336027    0.005451             0.003528
1778057036.436000    0.011102             0.005927
1778057036.536000    0.005649             0.003353
1778057036.635997    0.013570             0.003661
1778057036.735983    0.019741             0.011015
1778057036.835998    0.007714             0.004507
1778057036.940997    0.007472             0.004493
1778057037.041000    0.015509             0.008787
1778057037.141004    0.005073             0.003160
1778057037.241004    0.009518             0.005965
1778057037.350996    0.005492             0.003159
1778057037.450986    0.015678             0.003770
1778057037.556003    0.008064             0.004860
1778057037.660996    0.010655             0.005830
1778057037.760977    0.012568             0.007818
1778057037.861003    0.016930             0.008611
1778057037.960995    0.005895             0.003769
1778057038.061029    0.015720             0.007130
1778057038.161001    0.009438             0.003885
1778057038.261009    0.010389             0.006438
1778057038.360996    0.005508             0.003575
1778057038.466011    0.015316             0.008451
1778057038.570999    0.017856             0.008696
1778057038.671004    0.005546             0.003591
1778057038.770979    0.009663             0.006252
1778057038.871080    0.017368             0.010035
1778057038.976004    0.007084             0.003799
1778057039.076043    0.020289             0.010016
1778057039.175996    0.008853             0.005368
1778057039.276075    0.015364             0.009114
1778057039.376006    0.005458             0.003588
1778057039.436003    0.010710             0.006560
1778057039.540997    0.005376             0.003175
1778057039.645999    0.011604             0.006991
1778057039.751000    0.006131             0.003711
1778057039.851008    0.016692             0.008637
1778057039.950997    0.005502             0.003394
1778057040.050999    0.011206             0.007208
1778057040.150999    0.009518             0.005776
1778057040.255995    0.012999             0.008146
1778057040.360996    0.013129             0.005006
1778057040.461000    0.016339             0.010731
1778057040.560995    0.006919             0.003285
1778057040.665998    0.004899             0.002955
1778057040.771022    0.011605             0.008927
1778057040.871014    0.013430             0.008431
1778057040.971019    0.007717             0.004795
1778057041.071028    0.014209             0.009250
1778057041.166308    0.005503             0.003095
1778057041.266376    0.012363             0.007550
1778057041.371304    0.006547             0.004160
1778057041.471324    0.004946             0.003044
1778057041.536305    0.005558             0.003715
1778057041.641310    0.005352             0.002918
1778057041.746301    0.008104             0.004869
1778057041.851297    0.021825             0.009525
1778057041.956303    0.004942             0.002967
1778057042.056308    0.016640             0.007895
1778057042.161302    0.012170             0.003073
1778057042.261305    0.015642             0.008153
1778057042.366313    0.007709             0.004801
1778057042.471319    0.005693             0.003580
1778057042.571307    0.005167             0.003219
1778057042.671352    0.012168             0.006840
1778057042.771326    0.004976             0.002975
1778057042.871372    0.015528             0.009483
1778057042.971318    0.005983             0.003755
1778057043.071347    0.016276             0.008950
1778057043.171317    0.006657             0.004092
1778057043.271304    0.007970             0.005328
1778057043.336303    0.006799             0.004696
1778057043.441304    0.012546             0.007800
1778057043.546298    0.008105             0.003237
1778057043.646298    0.012051             0.007606
1778057043.751301    0.010309             0.006456
1778057043.851311    0.008949             0.005658
1778057043.956302    0.006274             0.003174
1778057044.061303    0.005404             0.003225
1778057044.161301    0.004875             0.003085
1778057044.266314    0.025945             0.006894
1778057044.366307    0.006715             0.004349
1778057044.466355    0.015526             0.009822
1778057044.566303    0.007445             0.004802
1778057044.666316    0.006449             0.003895
1778057044.771308    0.009434             0.005520
1778057044.871314    0.005515             0.003426
1778057044.971306    0.008655             0.005099
1778057045.071367    0.011801             0.006939
1778057045.171318    0.005926             0.003808
1778057045.271374    0.018672             0.010781
1778057045.371306    0.006514             0.004207
1778057045.471310    0.014350             0.010011
1778057045.571303    0.005028             0.003004
1778057045.671349    0.012930             0.006589
1778057045.771310    0.011469             0.006928
1778057045.871349    0.011388             0.005940
1778057045.971309    0.009366             0.005825
1778057046.036303    0.009982             0.006664
1778057046.136304    0.011532             0.006676
1778057046.241308    0.010474             0.006730
1778057046.346305    0.025737             0.008865
1778057046.446301    0.017425             0.010924
1778057046.546304    0.006360             0.004439
1778057046.646309    0.032045             0.018371
1778057046.746310    0.007889             0.003729
1778057046.846301    0.011752             0.004196
1778057046.956300    0.006456             0.003921
1778057047.056305    0.011348             0.006148
1778057047.156304    0.006534             0.004378
1778057047.261311    0.015394             0.008421
1778057047.366302    0.005674             0.003645
1778057047.466292    0.007911             0.004989
1778057047.566303    0.021347             0.008875
1778057047.666306    0.006918             0.004591
1778057047.771312    0.010457             0.004617
1778057047.871315    0.014294             0.004247
1778057047.971306    0.014632             0.010133
1778057048.071305    0.019534             0.012803
1778057048.171304    0.007682             0.005599
1778057048.271345    0.009260             0.004041
1778057048.371341    0.008844             0.004873
1778057048.471320    0.018089             0.012217
1778057048.536336    0.006094             0.004252
1778057048.641302    0.012390             0.009200
1778057048.741301    0.007324             0.004803
1778057048.841306    0.008299             0.005371
1778057048.941288    0.005877             0.004004
1778057049.051302    0.015095             0.010035
1778057049.151309    0.007332             0.004384
1778057049.251300    0.016425             0.010563
1778057049.351308    0.006926             0.004670
1778057049.451284    0.008779             0.005741
1778057049.551301    0.006506             0.004670
1778057049.656300    0.016458             0.010410
1778057049.761302    0.006261             0.004292
1778057049.866323    0.017861             0.005352
1778057049.971293    0.006237             0.004012
1778057050.071304    0.007546             0.004910
1778057050.171307    0.008635             0.005643
1778057050.271337    0.014674             0.007836
1778057050.371312    0.006011             0.004033
1778057050.471287    0.011670             0.007677
1778057050.571310    0.010683             0.007359
1778057050.636306    0.013334             0.009535
1778057050.741305    0.011973             0.007838
1778057050.841311    0.009590             0.006485
1778057050.941302    0.009853             0.006591
1778057051.041304    0.013905             0.008850
1778057051.141303    0.006327             0.004284
1778057051.241301    0.012891             0.008529
1778057051.341301    0.006481             0.004280
1778057051.441308    0.021190             0.012729
1778057051.541313    0.007225             0.004969
1778057051.641308    0.019957             0.012654
1778057051.741308    0.009315             0.006032
1778057051.841262    0.009774             0.006709
1778057051.941302    0.007622             0.005117
1778057052.041307    0.018610             0.010395
1778057052.141302    0.013422             0.007969
1778057052.241308    0.012897             0.007502
1778057052.341307    0.009407             0.006183
1778057052.446302    0.016112             0.004924
1778057052.546277    0.006531             0.004159
1778057052.651306    0.010147             0.006357
1778057052.751306    0.006907             0.004798
1778057052.851302    0.015752             0.009553
1778057052.951304    0.006167             0.003926
1778057053.056306    0.006593             0.004136
1778057053.156300    0.007775             0.005137
1778057053.256304    0.012182             0.004503
1778057053.361310    0.009618             0.005823
1778057053.461303    0.009548             0.007034
1778057053.571303    0.008501             0.005673
1778057053.676302    0.013907             0.009118
1778057053.771306    0.011795             0.007434
1778057053.871325    0.010582             0.007342
1778057053.971312    0.006970             0.004671
1778057054.036353    0.013183             0.009513
1778057054.136301    0.008678             0.005851
1778057054.241304    0.006824             0.004356
1778057054.341302    0.006544             0.004245
1778057054.441301    0.012775             0.008741
1778057054.546312    0.009467             0.006117
1778057054.651313    0.013119             0.008740
1778057054.751303    0.011558             0.008382
1778057054.856283    0.030875             0.004655
1778057054.961308    0.006185             0.004123
1778057055.061341    0.006894             0.004864
1778057055.166299    0.005760             0.003890
1778057055.266306    0.006784             0.004656
1778057055.366302    0.006058             0.004043
1778057055.466311    0.022943             0.011056
1778057055.571324    0.009468             0.006459
1778057055.671369    0.019417             0.005849
1778057055.771305    0.008832             0.005804
1778057055.836303    0.015915             0.008284
1778057055.936284    0.005942             0.003823
1778057056.036307    0.022528             0.005478
1778057056.136314    0.006078             0.004194
1778057056.236310    0.015577             0.010407
1778057056.336324    0.012163             0.008423
1778057056.436304    0.020893             0.012839
1778057056.541312    0.007198             0.004680
1778057056.641301    0.011930             0.007769
1778057056.741302    0.007900             0.005723
1778057056.841304    0.015987             0.009607
1778057056.951301    0.018334             0.008998
1778057057.056300    0.017141             0.005639
1778057057.161298    0.005875             0.003600
1778057057.261307    0.007376             0.005076
1778057057.361309    0.012539             0.008308
1778057057.466343    0.010809             0.004791
1778057057.571308    0.010829             0.004780
1778057057.671302    0.010000             0.007135
1778057057.771304    0.012479             0.008049
1778057057.871310    0.016258             0.010475
1778057057.971314    0.006404             0.004612
1778057058.071374    0.014503             0.009857
1778057058.171265    0.017097             0.004021
1778057058.271309    0.006024             0.004086
1778057058.371309    0.015534             0.011187
1778057058.471304    0.008033             0.005895
1778057058.571311    0.008553             0.005425
1778057058.671356    0.020888             0.011555
1778057058.736331    0.009511             0.005857
1778057058.836309    0.015104             0.009820
1778057058.941310    0.007209             0.004902
1778057059.046314    0.015593             0.004370
1778057059.146300    0.014220             0.009644
1778057059.246266    0.012539             0.007969
1778057059.346303    0.008779             0.005751
1778057059.451300    0.015220             0.009122
1778057059.551302    0.010182             0.005374
1778057059.651300    0.006842             0.004254
1778057059.751300    0.007556             0.004685
1778057059.856266    0.006143             0.003616
1778057059.956302    0.004720             0.002978
1778057060.061283    0.013735             0.008143
1778057060.161303    0.005509             0.003580
1778057060.266313    0.016146             0.009798
1778057060.366303    0.007198             0.004669
1778057060.471396    0.015797             0.009312
1778057060.571304    0.008509             0.005355
1778057060.671305    0.013083             0.008245
1778057060.736304    0.005998             0.004171
1778057060.836302    0.011350             0.006429
1778057060.941303    0.009131             0.005876
1778057061.041306    0.013119             0.006966
1778057061.141312    0.011539             0.004093
1778057061.241311    0.008677             0.004951
1778057061.351300    0.009974             0.006043
1778057061.451307    0.010004             0.005541
1778057061.551301    0.009550             0.003452
1778057061.656300    0.012356             0.005498
1778057061.761300    0.014519             0.009040
1778057061.861301    0.015195             0.008575
1778057061.966303    0.007827             0.005105
1778057062.066363    0.015802             0.009127
1778057062.171305    0.005392             0.003325
1778057062.271302    0.005526             0.003099
1778057062.371302    0.007571             0.005460
1778057062.471306    0.008027             0.004396
1778057062.571302    0.014836             0.009691
1778057062.636307    0.020294             0.003949
1778057062.736310    0.007524             0.004873
1778057062.836312    0.018997             0.007466
1778057062.936322    0.008305             0.005186
1778057063.036302    0.005815             0.003684
1778057063.136300    0.005248             0.003270
1778057063.236303    0.014954             0.004865
1778057063.341306    0.015033             0.009586
1778057063.441322    0.019127             0.009043
1778057063.551303    0.007383             0.004324
1778057063.651302    0.014725             0.009379
1778057063.751299    0.005081             0.003062
1778057063.851279    0.016513             0.008285
1778057063.951311    0.004778             0.002944
1778057064.056300    0.017559             0.009824
1778057064.161299    0.004705             0.002845
1778057064.261316    0.008959             0.005168
1778057064.366303    0.009040             0.004245
1778057064.466305    0.015446             0.009774
1778057064.566305    0.006952             0.004544
1778057064.671304    0.006640             0.004117
1778057064.771305    0.007294             0.004682
1778057064.871313    0.007573             0.004562
1778057064.971306    0.007424             0.004360
1778057065.071346    0.017537             0.006012
1778057065.171304    0.006242             0.004265
1778057065.271315    0.006521             0.004391
1778057065.336304    0.008152             0.004293
1778057065.441302    0.015131             0.005442
1778057065.546303    0.011454             0.006867
1778057065.656303    0.016693             0.009764
1778057065.756300    0.005877             0.003853
1778057065.861304    0.016357             0.008841
1778057065.966303    0.004835             0.002827
1778057066.071311    0.008482             0.005580
1778057066.171305    0.008193             0.005372
1778057066.271305    0.005436             0.003514
1778057066.371304    0.006119             0.003925
1778057066.471303    0.005806             0.003970
1778057066.571309    0.009010             0.005026
1778057066.671365    0.017170             0.011053
1778057066.771313    0.008611             0.005542
1778057066.871351    0.018596             0.003072
1778057066.971302    0.006810             0.004430
1778057067.071323    0.011433             0.005407
1778057067.171283    0.005626             0.003321
1778057067.236300    0.008873             0.007235
1778057067.336302    0.005017             0.003098
1778057067.441307    0.016129             0.010250
1778057067.541310    0.005102             0.003093
1778057067.641303    0.025173             0.008233
1778057067.746304    0.009093             0.004145
1778057067.851314    0.007630             0.004514
1778057067.956311    0.005123             0.003293
1778057068.061306    0.020603             0.013169
1778057068.161301    0.004818             0.002992
1778057068.261312    0.009784             0.006052
1778057068.361304    0.004697             0.002860
1778057068.466332    0.007128             0.004519
1778057068.566301    0.005413             0.003583
1778057068.666324    0.009072             0.006213
1778057068.766309    0.005921             0.004038
1778057068.871306    0.012239             0.005964
1778057068.971307    0.006075             0.004075
1778057069.071312    0.027564             0.003441
1778057069.171336    0.018169             0.005768
1778057069.271357    0.015052             0.007317
1778057069.371314    0.007610             0.004982
1778057069.471302    0.015834             0.010808
1778057069.536305    0.011838             0.003857
1778057069.636277    0.014537             0.009523
1778057069.741304    0.005851             0.003701
1778057069.841310    0.012297             0.007963
1778057069.941308    0.007097             0.004927
1778057070.041303    0.019834             0.005201
1778057070.141316    0.007893             0.005051
1778057070.241307    0.012252             0.007344
1778057070.346298    0.011486             0.006309
1778057070.451302    0.006024             0.004018
1778057070.551302    0.005771             0.003834
1778057070.651303    0.016736             0.010004
1778057070.751300    0.008097             0.005028
1778057070.856310    0.018724             0.005767
1778057070.961304    0.007740             0.005338
1778057071.061347    0.014659             0.009803
1778057071.161309    0.008068             0.005858
1778057071.266302    0.010140             0.006452
1778057071.371305    0.012205             0.008625
1778057071.471373    0.026858             0.011200
1778057071.571308    0.008159             0.005995
1778057071.671307    0.013668             0.009939
1778057071.776302    0.010907             0.007563
1778057071.871311    0.007875             0.005277
1778057071.936301    0.012437             0.008876
1778057072.036301    0.013876             0.009517
1778057072.141303    0.007938             0.005613
1778057072.251306    0.023087             0.005873
1778057072.356303    0.007883             0.005413
1778057072.461301    0.006732             0.004491
1778057072.561301    0.008794             0.006358
1778057072.661306    0.010276             0.007222
1778057072.766308    0.016568             0.010144
1778057072.866310    0.008932             0.006319
1778057072.971307    0.008475             0.005743
1778057073.071311    0.016305             0.010758
1778057073.171320    0.009797             0.007439
1778057073.271360    0.018648             0.013321
1778057073.371307    0.010250             0.006906
1778057073.471303    0.015790             0.011040
1778057073.571310    0.022892             0.007118
1778057073.636303    0.009832             0.006813
1778057073.741292    0.009432             0.006912
1778057073.841303    0.031617             0.012321
1778057073.941315    0.009095             0.006526
1778057074.046257    0.015775             0.009944
1778057074.151310    0.011836             0.007838
1778057074.251310    0.009666             0.005620
1778057074.351307    0.007207             0.004965
1778057074.451314    0.015645             0.011480
1778057074.551309    0.011572             0.008227
1778057074.651302    0.021870             0.007804
1778057074.751312    0.009857             0.006805
1778057074.856316    0.023407             0.014004
1778057074.961306    0.008648             0.006160
1778057075.061303    0.007181             0.004697
1778057075.161317    0.008658             0.005566
1778057075.261308    0.014778             0.010343
1778057075.366302    0.011737             0.008065
1778057075.471306    0.014760             0.010440
1778057075.571322    0.010652             0.007542
1778057075.671373    0.016508             0.010172
1778057075.771309    0.009083             0.006394
1778057075.836302    0.011956             0.008868
1778057075.941303    0.007312             0.004775
1778057076.041304    0.010182             0.007700
1778057076.141302    0.007601             0.005361
1778057076.241312    0.007759             0.004645
1778057076.356302    0.011504             0.007734
1778057076.461307    0.011799             0.007321
1778057076.561304    0.007415             0.005313
1778057076.661304    0.014760             0.010689
1778057076.761303    0.008234             0.005299
1778057076.871301    0.007310             0.004210
1778057076.971303    0.007176             0.005076
1778057077.071344    0.020545             0.012513
1778057077.171314    0.011202             0.005220
1778057077.236338    0.019238             0.006761
1778057077.341304    0.019366             0.008341
1778057077.441304    0.012870             0.008563
1778057077.551307    0.006521             0.004350
1778057077.656303    0.014761             0.010147
1778057077.761305    0.007959             0.005539
1778057077.871354    0.017093             0.011354
1778057077.971276    0.013058             0.009494
1778057078.071354    0.014118             0.008492
1778057078.136289    0.007235             0.004907
1778057078.241302    0.010131             0.007199
1778057078.351314    0.006658             0.004533
1778057078.456303    0.006811             0.004740
1778057078.556300    0.007509             0.005086
1778057078.661301    0.012073             0.008539
1778057078.761302    0.010275             0.006776
1778057078.861324    0.017039             0.011380
1778057078.961309    0.012110             0.006424
1778057079.071310    0.009930             0.007107
1778057079.171309    0.010014             0.006845
1778057079.271305    0.007743             0.005502
1778057079.371315    0.007789             0.005553
1778057079.471375    0.017855             0.008097
1778057079.536268    0.007245             0.005417
1778057079.641306    0.022262             0.014066
1778057079.741309    0.006695             0.004479
1778057079.851304    0.007144             0.004546
1778057079.956305    0.014206             0.009539
1778057080.056304    0.006163             0.003831
1778057080.161299    0.007186             0.004820
1778057080.261306    0.011659             0.006222
1778057080.371320    0.007553             0.005139
1778057080.471352    0.014914             0.005528
1778057080.571301    0.010213             0.006536
